age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,sample_id,counterfactual_found
22.0,blue-collar,married,tertiary,no,691.0,no,no,cellular,19.0,apr,338.0,0.9999999999999998,-1.0,0.0,failure,9,1
22.0,blue-collar,married,secondary,no,35906.246318193764,no,no,cellular,19.0,apr,338.0,0.9999999999999998,-1.0,0.0,failure,9,1
22.0,blue-collar,married,secondary,no,691.0,no,no,cellular,17.556468492753062,apr,338.0,19.500633576104143,-1.0,0.0,failure,9,1
28.623818623026224,blue-collar,married,secondary,no,691.0,no,no,cellular,19.0,apr,338.0,0.9999999999999998,-1.0,0.0,failure,9,1
22.0,blue-collar,married,secondary,no,-1322.7753174630639,no,no,cellular,19.0,apr,338.0,0.9999999999999998,-1.0,0.0,failure,9,1
22.0,blue-collar,married,secondary,no,691.0,no,no,cellular,19.0,apr,338.0,8.712181054141785,-1.0,0.0,failure,9,1
22.0,blue-collar,married,secondary,no,691.0,no,no,cellular,19.0,apr,338.0,31.212691051225768,-1.0,0.0,failure,9,1
22.0,blue-collar,married,primary,no,691.0,no,no,cellular,7.888560776662333,apr,338.0,0.9999999999999998,-1.0,0.0,failure,9,1
22.0,blue-collar,married,secondary,no,691.0,no,no,cellular,19.0,apr,338.0,28.849517735862023,-1.0,0.0,failure,9,1
22.0,entrepreneur,married,secondary,no,691.0,no,no,cellular,19.0,apr,338.0,20.084930226764122,-1.0,0.0,failure,9,1
22.0,admin.,married,secondary,no,691.0,no,no,cellular,19.0,apr,338.0,0.9999999999999998,-1.0,0.0,failure,9,1
22.0,blue-collar,married,secondary,no,691.0,no,yes,cellular,29.75486827899382,apr,338.0,0.9999999999999998,-1.0,0.0,failure,9,1
22.0,blue-collar,married,secondary,no,691.0,no,yes,cellular,19.0,apr,338.0,0.9999999999999998,-1.0,0.0,failure,9,1
22.0,blue-collar,married,secondary,no,691.0,no,no,cellular,19.0,apr,338.0,0.9999999999999998,-1.0,0.0,failure,9,1
22.0,blue-collar,married,primary,no,29875.558828020094,no,no,cellular,19.0,apr,338.0,0.9999999999999998,-1.0,0.0,failure,9,1
63.554067011910476,blue-collar,married,secondary,no,691.0,no,no,cellular,19.0,apr,338.0,0.9999999999999998,-1.0,0.0,failure,9,1
22.0,blue-collar,married,secondary,no,37398.26468749797,no,no,cellular,19.0,apr,338.0,0.9999999999999998,-1.0,0.0,failure,9,1
83.47249977727598,blue-collar,married,secondary,no,691.0,no,no,cellular,19.0,apr,338.0,0.9999999999999998,-1.0,0.0,failure,9,1
75.51966904481108,blue-collar,married,secondary,no,691.0,no,no,cellular,19.0,apr,338.0,0.9999999999999998,-1.0,0.0,failure,9,1
22.0,blue-collar,married,secondary,no,7862.503695117641,no,no,cellular,19.0,apr,338.0,0.9999999999999998,70.28148950324861,0.0,failure,9,1
