age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,sample_id
36.0,admin.,divorced,secondary,no,1133.0,no,no,cellular,3.9999999999999982,apr,293.0,0.9999999999999998,181.0,2.0,failure,6
36.0,admin.,divorced,secondary,no,1133.0,no,no,cellular,3.9999999999999982,apr,293.0,0.9999999999999998,181.0,2.0,failure,6
36.0,admin.,divorced,secondary,no,1133.0,no,no,cellular,3.9999999999999982,apr,293.0,0.9999999999999998,181.0,2.0,failure,6
36.0,admin.,divorced,secondary,no,1133.0,no,no,cellular,3.9999999999999982,apr,293.0,0.9999999999999998,181.0,2.0,failure,6
36.0,admin.,divorced,secondary,no,1133.0,no,no,cellular,3.9999999999999982,apr,293.0,0.9999999999999998,181.0,2.0,failure,6
36.0,admin.,divorced,secondary,no,1133.0,no,no,cellular,3.9999999999999982,apr,293.0,0.9999999999999998,181.0,2.0,failure,6
36.0,admin.,divorced,secondary,no,1133.0,no,no,cellular,3.9999999999999982,apr,293.0,0.9999999999999998,181.0,2.0,failure,6
36.0,admin.,divorced,secondary,no,1133.0,no,no,cellular,3.9999999999999982,apr,293.0,0.9999999999999998,181.0,2.0,failure,6
36.0,admin.,divorced,secondary,no,1133.0,no,no,cellular,3.9999999999999982,apr,293.0,0.9999999999999998,181.0,2.0,failure,6
36.0,admin.,divorced,secondary,no,1133.0,no,no,cellular,3.9999999999999982,apr,293.0,0.9999999999999998,181.0,2.0,failure,6
36.0,admin.,divorced,secondary,no,1133.0,no,no,cellular,3.9999999999999982,apr,293.0,0.9999999999999998,181.0,2.0,failure,6
36.0,admin.,divorced,secondary,no,1133.0,no,no,cellular,3.9999999999999982,apr,293.0,0.9999999999999998,181.0,2.0,failure,6
36.0,admin.,divorced,secondary,no,1133.0,no,no,cellular,3.9999999999999982,apr,293.0,0.9999999999999998,181.0,2.0,failure,6
36.0,admin.,divorced,secondary,no,1133.0,no,no,cellular,3.9999999999999982,apr,293.0,0.9999999999999998,181.0,2.0,failure,6
36.0,admin.,divorced,secondary,no,1133.0,no,no,cellular,3.9999999999999982,apr,293.0,0.9999999999999998,181.0,2.0,failure,6
36.0,admin.,divorced,secondary,no,1133.0,no,no,cellular,3.9999999999999982,apr,293.0,0.9999999999999998,181.0,2.0,failure,6
36.0,admin.,divorced,secondary,no,1133.0,no,no,cellular,3.9999999999999982,apr,293.0,0.9999999999999998,181.0,2.0,failure,6
36.0,admin.,divorced,secondary,no,1133.0,no,no,cellular,3.9999999999999982,apr,293.0,0.9999999999999998,181.0,2.0,failure,6
36.0,admin.,divorced,secondary,no,1133.0,no,no,cellular,3.9999999999999982,apr,293.0,0.9999999999999998,181.0,2.0,failure,6
36.0,admin.,divorced,secondary,no,1133.0,no,no,cellular,3.9999999999999982,apr,293.0,0.9999999999999998,181.0,2.0,failure,6
